pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
hd 189733 b,12.755842,356.92309,2.2185752,0.0039,HD 189733,0.806,0.756,5040.0,19.7638,300.1821223,22.7097759,2005.0,Radial Velocity,,K
hd 190007 b,,15.5,11.724128,0.136,HD 190007,0.77,,4610.0,12.7141,300.6956339,3.3266992,2020.0,Radial Velocity,,K4 V
hd 191806 b,,3219.60176291,1604.0,0.213,HD 191806,1.14,,6010.0,65.6668,302.368758,52.2767265,2016.0,Radial Velocity,,K0
hd 192263 b,,247.9,24.4,0.22,HD 192263,,,,19.6359,303.4990864,-0.8657574,1999.0,Radial Velocity,486.0,K0 V
hd 192310 b,,16.9,74.72,0.13,HD 192310,0.8,,5166.0,8.79687,303.8284712,-27.0337556,2011.0,Radial Velocity,355.0,K
hd 192310 c,,24.0,525.8,0.32,HD 192310,0.8,,5166.0,8.79687,303.8284712,-27.0337556,2011.0,Radial Velocity,185.0,K
hd 192699 b,,737.3656,345.53,0.13,HD 192699,1.61,4.31,5164.0,71.8627,304.0248392,4.5805708,2007.0,Radial Velocity,,K
hd 19615 b,,2701.5414595,402.0,0.2,HD 19615,1.1,32.3,4263.0,265.155,48.7813299,73.868015,2022.0,Radial Velocity,,K0
hd 200964 b,,587.96,613.8,0.04,HD 200964,1.44,4.3,5164.0,72.5922,316.6664183,3.8033357,2010.0,Radial Velocity,,K
hd 200964 c,,284.446,825.0,0.181,HD 200964,1.44,4.3,5164.0,72.5922,316.6664183,3.8033357,2010.0,Radial Velocity,,K
hd 202696 b,,634.38868,517.8,0.011,HD 202696,1.91,6.43,5040.0,188.546,319.2250346,27.2582799,2019.0,Radial Velocity,,K0 III-IV
hd 202696 c,,592.43512,946.6,0.028,HD 202696,1.91,6.43,5040.0,188.546,319.2250346,27.2582799,2019.0,Radial Velocity,,K0 III-IV
hd 204941 b,,84.5392,1733.0,0.37,HD 204941,0.74,0.72,5056.0,28.7165,323.0966714,-20.957957,2011.0,Radial Velocity,,K
hd 206610 b,,813.6448,610.0,0.23,HD 206610,1.93,4.92,4890.0,147.192,325.8537599,-7.4082451,2009.0,Radial Velocity,,K
hd 207496 b,2.56374,,6.441006,,HD 207496,,0.8,4867.0,23.606,328.7181708,-77.3388025,2023.0,Transit,853.0,K
hd 20781 b,,1.93,5.3135,0.1,HD 20781,0.7,,5256.0,35.9715,50.0139757,-28.7841175,2019.0,Radial Velocity,,K0 V
hd 20781 c,,5.33,13.8905,0.09,HD 20781,0.7,,5256.0,35.9715,50.0139757,-28.7841175,2019.0,Radial Velocity,,K0 V
hd 20781 d,,10.61,29.158,0.11,HD 20781,0.7,,5256.0,35.9715,50.0139757,-28.7841175,2019.0,Radial Velocity,,K0 V
hd 20781 e,,14.03,85.5073,0.06,HD 20781,0.7,,5256.0,35.9715,50.0139757,-28.7841175,2019.0,Radial Velocity,,K0 V
hd 207897 b,2.501,14.4,16.202159,0.047,HD 207897,0.8,0.779,5070.0,28.2938,325.2016451,84.3337613,2021.0,Transit,632.2,K0 V
hd 20868 b,,632.46,380.85,0.75,HD 20868,0.78,0.79,4795.0,47.7223,50.1794053,-33.72969,2008.0,Radial Velocity,,K3/4 IV
hd 210702 b,,574.63664,354.1,0.028,HD 210702,1.61,4.92,4951.0,54.1963,332.9638643,16.0404806,2007.0,Radial Velocity,,K
hd 211970 b,,13.0,25.201,0.15,HD 211970,0.61,,4127.0,13.1277,335.5661579,-54.5596006,2019.0,Radial Velocity,,K7 V
hd 212771 b,,1172.7927,373.29999,0.11,HD 212771,2.41,4.55,5069.0,111.155,336.762413,-17.2641046,2009.0,Radial Velocity,,K
hd 215152 c,,1.72,7.28243,0.0,HD 215152,0.77,0.73,4935.0,21.5974,340.8380941,-6.4020685,2018.0,Radial Velocity,,K3 V
hd 215152 e,,2.877,25.1967,0.0,HD 215152,0.77,0.73,4935.0,21.5974,340.8380941,-6.4020685,2018.0,Radial Velocity,,K3 V
hd 215497 b,,6.6,3.93404,0.16,HD 215497,0.872,,5113.0,40.5468,341.652714,-56.5997984,2009.0,Radial Velocity,,K3 V
hd 215497 c,,104.3,567.94,0.49,HD 215497,0.872,,5113.0,40.5468,341.652714,-56.5997984,2009.0,Radial Velocity,,K3 V
hd 216520 b,,10.26,35.45,0.09,HD 216520,0.82,0.76,5103.0,19.552,341.8768719,83.6975307,2020.0,Radial Velocity,,K
hd 216520 c,,9.44,154.43,0.12,HD 216520,0.82,0.76,5103.0,19.552,341.8768719,83.6975307,2020.0,Radial Velocity,,K
hd 216536 b,,467.19,148.6,0.38,HD 216536,1.36,12.5,4639.0,376.233,343.2665641,44.4777303,2015.0,Radial Velocity,,K0
hd 21749 c,0.96179656,,7.78978861866,,GJ 143,,0.71,4628.53,16.32,51.7501882,-63.500166,2019.0,Transit,1165.14,K
hd 218566 b,,66.7415,225.7,0.3,HD 218566,0.85,0.86,4820.0,28.8274,347.297417,-2.2611645,2010.0,Radial Velocity,,K
hd 219134 b,,3.73,3.092926,0.121,HD 219134,,,4874.0,6.53127,348.3372026,57.1696255,2015.0,Radial Velocity,,K
hd 219134 c,,3.49613,6.7635,0.0,HD 219134,0.794,0.77,4913.0,6.53127,348.3372026,57.1696255,2015.0,Radial Velocity,,K3 V
hd 219134 d,,8.94,46.66,0.46,HD 219134,0.78,0.778,4699.0,6.53127,348.3372026,57.1696255,2015.0,Radial Velocity,,K3 V
hd 219134 f,,8.89924,22.805,0.0,HD 219134,0.794,0.77,4913.0,6.53127,348.3372026,57.1696255,2015.0,Radial Velocity,,K3 V
hd 219134 g,,10.80622,94.2,0.0,HD 219134,0.794,0.77,4913.0,6.53127,348.3372026,57.1696255,2015.0,Radial Velocity,,K3 V
hd 219415 b,,317.83,2093.3,0.4,HD 219415,1.0,2.9,4820.0,165.184,348.7243579,56.7303001,2012.0,Radial Velocity,,K0 III
hd 221416 b,,,14.2769,,HD 221416,1.212,2.943,5080.0,95.5483,353.0331863,-21.8012007,2019.0,Transit,,K
hd 222076 b,,540.3082919,873.04,0.0,HD 222076,1.28,4.28,4879.0,91.1538,354.531982,-70.9032461,2016.0,Radial Velocity,,K1 III
hd 22496 b,,5.57,5.09071,,HD 22496,0.684,0.674,4385.0,13.5956,53.7565398,-48.4178173,2021.0,Radial Velocity,573.0,K
hd 22781 b,,4338.2,528.07,0.8191,HD 22781,0.75,,5027.0,32.6034,55.2065581,31.8258855,2011.0,Radial Velocity,,K1
hd 233604 b,,2089.644,192.0,0.05,HD 233604,1.5,10.9,4791.0,847.058,137.4535054,53.5682016,2013.0,Radial Velocity,,K5
hd 233832 b,,864.4976,4047.0,0.381,HD 233832,0.82,0.738364,4971.74,58.742,171.5196515,50.3763099,2018.0,Radial Velocity,,K
hd 23472 b,2.0,8.32,17.667087,0.072,HD 23472,0.67,0.71,4684.0,39.0341,55.4590314,-62.7672667,2019.0,Transit,543.0,K4 V
hd 23472 c,1.87,3.41,29.79749,0.063,HD 23472,0.67,0.71,4684.0,39.0341,55.4590314,-62.7672667,2019.0,Transit,467.0,K4 V
hd 23472 d,0.75,0.55,3.97664,0.07,HD 23472,0.67,0.71,4684.0,39.0341,55.4590314,-62.7672667,2022.0,Transit,909.0,K4 V
hd 23472 e,0.818,0.72,7.90754,0.07,HD 23472,0.67,0.71,4684.0,39.0341,55.4590314,-62.7672667,2022.0,Transit,723.0,K4 V
hd 23472 f,1.06362368,,12.1623046419,,HD 23472,,0.69,4813.0,39.0341,55.4590314,-62.7672667,2022.0,Transit,818.99,K
hd 235088 b,1.97737,,7.4341456,,HD 235088,,0.78,5064.0,41.1706,300.6154535,53.3774418,2023.0,Transit,733.0,K
hd 238914 b,,1906.98,4100.0,0.56,HD 238914,1.47,12.73,4769.0,519.452,279.5842102,59.2538819,2018.0,Radial Velocity,,K
hd 240210 b,,1655.82,501.75,0.15,HD 240210,0.82,,4297.0,372.405,347.6219227,57.0294818,2009.0,Radial Velocity,,K3 III
hd 240237 b,,5050.3187,745.70001,0.4,HD 240237,8.76,71.23,3926.0,933.377,348.9259334,58.0432233,2011.0,Radial Velocity,,K
hd 24064 b,,2987.602,535.6,0.35,HD 24064,1.0,38.0,4052.5,300.247,59.1510071,74.0800789,2015.0,Radial Velocity,,K0
hd 25015 b,,2993.94359394,6360.0,0.341,HD 25015,0.86,,5160.0,37.433,59.4335463,-20.2673347,2019.0,Radial Velocity,,K2 V
hd 25723 b,,794.5710175,457.01,0.04,HD 25723,2.12,13.76,4766.0,114.816,61.0947182,-12.7922241,2020.0,Radial Velocity,,K1 III
hd 27894 c,,51.48846,36.07,0.015,HD 27894,0.8,,,43.8214,65.1975693,-59.4096776,2017.0,Radial Velocity,,K2 V
hd 285507 b,,311.4734,6.0881,0.09,HD 285507,0.82,0.69,4503.0,45.0293,61.755663,15.3349441,2013.0,Radial Velocity,,K
hd 28678 b,,540.3,387.1,0.168,HD 28678,1.74,6.2,5076.0,189.908,67.8560643,4.5752495,2011.0,Radial Velocity,,K
hd 29399 b,,551.8,,,HD 29399,1.361,4.845,4845.0,44.1518,68.3903471,-62.8237576,2022.0,Radial Velocity,,K
hd 2952 b,,435.4271,311.60001,0.13,HD 2952,1.97,10.76,4844.0,110.103,8.2938367,54.8948177,2013.0,Radial Velocity,,K
hd 30856 b,,670.6213,912.0,0.12,HD 30856,1.65,4.73,4971.0,131.199,72.5745099,-24.3689282,2011.0,Radial Velocity,,K
hd 3167 d,,4.33,8.4112,0.12,HD 3167,0.837,0.88,5261.0,47.2899,8.7401487,4.3807215,2017.0,Radial Velocity,,K
hd 3167 e,,9.74,102.09,0.6,HD 3167,0.852,0.871,5300.0,47.2899,8.7401487,4.3807215,2022.0,Radial Velocity,374.8,K
hd 32518 b,,905.49313154,157.35,0.028,HD 32518,1.13,10.22,4580.0,122.115,77.4037569,69.6391355,2009.0,Radial Velocity,,K1 III
hd 330075 b,,152.5584,3.38773,0.0,HD 330075,0.47,0.84,5000.0,45.2989,237.4054997,-49.9639199,2004.0,Radial Velocity,,K
hd 331093 b,,476.7426105,621.62,0.59,HD 331093,1.03,,5544.0,50.1928,295.6200054,31.7395451,2021.0,Radial Velocity,,K0
hd 33142 b,,400.46379282,330.0,0.049,HD 33142,1.52,4.17,5025.4,121.375,76.8980559,-13.9863374,2011.0,Radial Velocity,,K0 III
hd 33142 d,,63.5656814,89.9,0.191,HD 33142,1.52,4.17,5025.4,121.375,76.8980559,-13.9863374,2022.0,Radial Velocity,,K0 III
hd 33844 b,,622.9468,551.4,0.15,HD 33844,1.78,5.29,4861.0,105.779,78.1505649,-14.9509775,2015.0,Radial Velocity,,K0 III
hd 33844 c,,556.2025,916.0,0.13,HD 33844,1.78,5.29,4861.0,105.779,78.1505649,-14.9509775,2015.0,Radial Velocity,,K0 III
hd 3651 b,,72.1,62.206,0.618,HD 3651,0.9,0.873266,5274.92,11.1336,9.8387218,21.2488844,2003.0,Radial Velocity,,K
hd 37605 b,,890.522,55.01307,0.6767,HD 37605,1.0,0.901,5448.0,46.7864,85.0074276,6.0595116,2004.0,Radial Velocity,,K0 V
hd 37605 c,,1013.8777,2720.0,0.03,HD 37605,0.94,0.91,5329.0,46.7864,85.0074276,6.0595116,2012.0,Radial Velocity,,K0
hd 3765 b,,54.98431441,1211.0,0.298,HD 3765,0.851785,0.83061,5049.8,17.926,10.2072994,40.1842918,2021.0,Radial Velocity,,K
hd 39194 c,,6.3,14.03,0.154,HD 39194,0.67,,5205.0,26.4131,86.129071,-70.1382377,2021.0,Radial Velocity,,K0 V
hd 40307 b,,4.0,4.3123,0.1964,HD 40307,0.79,0.716684,4867.44,12.9363,88.5172191,-60.0237289,2009.0,Radial Velocity,910.0,K
hd 40307 c,,6.43,9.6207,0.103,HD 40307,0.77,,4977.0,12.9363,88.5172191,-60.0237289,2009.0,Radial Velocity,,K3 V
hd 40307 d,,9.5,20.432,0.07,HD 40307,0.77,,4956.0,12.9363,88.5172191,-60.0237289,2009.0,Radial Velocity,,K2.5 V
hd 40307 f,,3.63,51.56,0.352,HD 40307,0.77,,4977.0,12.9363,88.5172191,-60.0237289,2013.0,Radial Velocity,,K3 V
hd 40307 g,,7.1,197.8,0.29,HD 40307,0.77,,4956.0,12.9363,88.5172191,-60.0237289,2013.0,Radial Velocity,,K2.5 V
hd 40956 b,,858.141,578.6,0.24,HD 40956,2.0,8.56,4869.0,116.593,91.6628015,63.453875,2017.0,Radial Velocity,,K
hd 42012 b,,508.528,857.5,0.2,HD 42012,0.83,0.82,5405.0,36.7984,92.485473,34.1341722,2017.0,Radial Velocity,,K0
hd 4313 b,,730.978,356.0,0.041,HD 4313,1.72,4.9,5035.0,136.308,11.4181301,7.8450492,2009.0,Radial Velocity,,K
hd 45364 b,,60.16491745,225.79,0.067,HD 45364,0.82,0.89,5466.0,34.354,96.4105736,-31.4810037,2008.0,Radial Velocity,,K0 V
hd 45364 c,,174.48779544,345.43,0.019,HD 45364,0.82,0.89,5466.0,34.354,96.4105736,-31.4810037,2008.0,Radial Velocity,,K0 V
hd 45652 b,,111.2405,43.6,0.38,HD 45652,0.54,0.96,5232.0,34.8541,97.3058709,10.9336212,2008.0,Radial Velocity,,K
hd 46375 b,,72.01991703,3.023495,0.063,HD 46375,0.932831,0.914196,5264.38,29.5529,98.3030763,5.4625071,2000.0,Radial Velocity,,K
hd 4732 b,,631.2072163,371.74,0.266,HD 4732,1.39,5.03,4898.0,54.7841,12.3085089,-24.1369079,2012.0,Radial Velocity,,K0 IV
hd 4732 c,,753.23,2732.0,0.23,HD 4732,1.74,5.4,4959.0,54.7841,12.3085089,-24.1369079,2012.0,Radial Velocity,,K0 IV
hd 47366 b,,556.2025,363.3,0.089,HD 47366,1.81,7.3,4866.0,84.3552,99.4200181,-12.9856593,2016.0,Radial Velocity,,K1 III
hd 47366 c,,597.5204,682.85,0.1,HD 47366,2.19,6.2,4914.0,84.3552,99.4200181,-12.9856593,2016.0,Radial Velocity,,K
hd 47536 b,,2330.0,712.13,0.2,HD 47536,2.1,23.47,4380.0,122.536,99.448958,-32.3394531,2002.0,Radial Velocity,,K1 III
hd 4760 b,,4417.837,434.0,0.23,HD 4760,1.05,42.4,4076.0,537.873,12.4161652,6.4071412,2021.0,Radial Velocity,,K
hd 48948 b,,4.88,7.34013,0.055,HD 48948,0.686,0.679,4593.0,16.9043,102.489811,60.3373133,2024.0,Radial Velocity,957.0,K3 V
hd 48948 c,,7.27,38.06,0.55,HD 48948,0.686,0.679,4593.0,16.9043,102.489811,60.3373133,2024.0,Radial Velocity,553.0,K3 V
hd 48948 d,,10.59,151.92,0.055,HD 48948,0.686,0.679,4593.0,16.9043,102.489811,60.3373133,2024.0,Radial Velocity,349.0,K3 V
hd 4917 b,,513.29545,400.5,0.066,HD 4917,1.32,5.01,4802.0,204.277,12.7762624,-12.9276648,2018.0,Radial Velocity,,K
hd 5319 b,,494.54348,637.1,0.092,HD 5319,1.27,4.06,4871.0,121.405,13.7558096,0.7893425,2007.0,Radial Velocity,,K
hd 5583 b,,1837.0574,139.35,0.076,HD 5583,1.01,9.09,4830.0,219.216,14.486946,34.9853306,2016.0,Radial Velocity,,K
hd 5608 b,,444.962,792.6,0.19,HD 5608,1.55,5.5,4854.0,58.1105,14.5594349,33.9505774,2012.0,Radial Velocity,,K
hd 5891 b,,2425.0429,177.11,0.07,HD 5891,1.93,10.64,4673.0,283.502,15.1383168,20.2923139,2011.0,Radial Velocity,,K
hd 59686 a b,,2199.3836,299.36,0.05,HD 59686 A,1.9,13.2,4658.0,89.2721,112.9518629,17.0857195,2016.0,Radial Velocity,,K2 III
hd 60292 b,,2065.895,495.4,0.27,HD 60292,1.7,27.0,4348.0,315.211,114.6201698,66.2350517,2020.0,Radial Velocity,,K0 III
hd 62509 b,,839.0712,596.6,0.011,HD 62509,1.73,,4858.0,,116.328824,28.026127,2006.0,Radial Velocity,,K
hd 63454 b,,79.4575,2.81805,0.0,HD 63454,0.42,0.77,4812.0,37.6894,114.8406393,-78.2791464,2005.0,Radial Velocity,,K
hd 66141 b,,1906.9,480.5,0.07,HD 66141,1.1,21.4,4323.0,68.1509,120.5662825,2.3350265,2012.0,Radial Velocity,,K2 III
hd 68475 b,,1639.99458012,7832.0,0.62,HD 68475,0.83,,5022.0,33.4297,122.7192621,-42.8128841,2026.0,Radial Velocity,,K2 VC
hd 69123 b,,982.08977763,1191.0,0.224,HD 69123,1.68,,4842.0,75.116,123.55499,-35.4899246,2022.0,Radial Velocity,,K 1III
hd 72490 b,,561.92344,858.0,0.124,HD 72490,1.21,4.96,4934.0,126.339,128.4028287,13.5507189,2018.0,Radial Velocity,,K
hd 73583 b,2.49,,6.39805,,HD 73583,0.73,0.65,4511.0,31.5666,129.6883026,-13.2565267,2022.0,Transit,655.0,K4 V
hd 73583 c,2.39,9.7,18.87974,0.08,HD 73583,0.73,0.65,4511.0,31.5666,129.6883026,-13.2565267,2022.0,Transit,498.0,K4 V
hd 75784 b,,365.49,341.7,0.13,HD 75784,1.41,3.3,4917.0,85.4321,133.0992289,13.2330548,2014.0,Radial Velocity,,K3 IV
hd 76920 b,,994.80291391,415.891,0.8782,HD 76920,1.0,8.33,4664.0,184.031,133.820353,-67.2653621,2017.0,Radial Velocity,,K
hd 7924 c,,8.83562971,15.3006,0.1,HD 7924,0.802036,0.77984,5171.13,16.9922,20.4956562,76.7101475,2015.0,Radial Velocity,,K
hd 81688 b,,858.1,184.02,0.0,HD 81688,2.1,13.0,4753.0,85.7183,142.1665753,45.6009241,2007.0,Radial Velocity,,K
hd 82886 b,,740.5439,705.0,0.07,HD 82886,2.53,5.26,4953.0,127.061,143.9383526,34.7805902,2011.0,Radial Velocity,,K
hd 8326 b,,66.6,158.991,0.2,HD 8326,0.8,,4914.0,30.6862,20.5314418,-26.8940678,2019.0,Radial Velocity,,K2 V
hd 83443 c,,476.7426105,8241.0,0.76,HD 83443,1.0,0.94,5442.0,40.8991,144.2994103,-43.272721,2022.0,Radial Velocity,,K0 V
hd 85390 b,,34.9613,788.0,0.41,HD 85390,0.54,0.8,5164.0,33.5225,147.5105663,-49.7905254,2009.0,Radial Velocity,,K
hd 86950 b,,1144.188,1270.0,0.17,HD 86950,1.66,8.8,4805.0,209.839,150.4066612,-17.3330699,2016.0,Radial Velocity,,K1 III
hd 87816 b,,2142.16346318,484.17,0.78,HD 87816,2.41,9.0,4989.0,133.233,151.5296524,-52.1878679,2025.0,Radial Velocity,,K0 III
hd 87816 c,,3877.5065654,7596.0,0.19,HD 87816,2.41,9.0,4989.0,133.233,151.5296524,-52.1878679,2025.0,Radial Velocity,,K0 III
hd 87883 b,,2005.49724817,3006.0,0.72,HD 87883,0.8,,,18.2912,152.1794175,34.2419984,2009.0,Radial Velocity,,K0
hd 93083 b,,117.59,143.58,0.14,HD 93083,0.7,,4995.0,28.5159,161.0866672,-33.5776794,2005.0,Radial Velocity,,K3 V
hd 94834 b,,400.4658,1576.0,0.14,HD 94834,1.11,4.2,4798.0,98.1609,164.3126363,24.1429374,2018.0,Radial Velocity,,K
hd 94890 b,,676.97450691,824.61,0.22,HD 94890,1.74,10.71,4867.0,61.7012,164.1797804,-37.1383035,2025.0,Radial Velocity,,K0 III
hd 94890 c,,2831.85110637,2492.19,0.05,HD 94890,1.74,10.71,4867.0,61.7012,164.1797804,-37.1383035,2025.0,Radial Velocity,,K0 III
hd 95089 b,,400.4658,464.4,0.119,HD 95089,1.54,5.08,4918.0,136.957,164.698748,1.7290087,2009.0,Radial Velocity,,K
hd 95089 c,,1096.5135,1785.0,0.284,HD 95089,1.54,5.08,4918.0,136.957,164.698748,1.7290087,2016.0,Radial Velocity,,K
hd 95127 b,,1592.26,482.0,0.11,HD 95127,1.2,20.0,4218.0,676.579,164.8961152,43.8144094,2015.0,Radial Velocity,,K0
hd 95338 b,4.27174254,,55.082694,,HD 95338,0.848,0.868,5097.0,36.9941,164.8563364,-56.6235564,2020.0,Radial Velocity,,K
hd 96063 b,,286.0,361.1,0.03,HD 96063,1.02,4.5,5148.0,140.065,166.1853484,-2.5132966,2011.0,Radial Velocity,,K
hd 96127 b,,1271.32,647.3,0.3,HD 96127,0.91,35.0,4152.0,587.659,166.441502,44.30155,2011.0,Radial Velocity,,K2 III
hd 96992 b,,362.3262,514.0,0.41,HD 96992,0.96,7.43,4725.0,396.082,167.5966158,43.9189897,2021.0,Radial Velocity,,K
hd 97658 b,,8.26323,9.494,,HD 97658,0.78,0.68,5170.0,21.5618,168.6376584,25.7105962,2010.0,Radial Velocity,,K
hd 98219 b,,699.226,436.89999,0.0,HD 98219,1.71,3.85,4946.0,113.704,169.4475218,-23.975488,2011.0,Radial Velocity,,K
hd 98736 b,,740.5439,968.8,0.226,HD 98736,0.92,0.93,5271.0,32.4459,170.4549045,18.1896082,2018.0,Radial Velocity,,K
hd 99283 b,,308.29355479,310.4,0.2,HD 99283,1.76,11.21,4886.0,111.093,171.4874082,55.8506653,2021.0,Radial Velocity,,K0 III
hd 99492 b,,25.10857,17.054,0.07,HD 99492,0.85,0.78,4929.0,18.2038,171.689687,3.0071331,2004.0,Radial Velocity,,K
hd 99492 c,,17.9,95.233,0.063,HD 99492,0.85,,4929.0,18.2038,171.689687,3.0071331,2023.0,Radial Velocity,,K2 V
hd 99706 b,,441.7837,868.0,0.37,HD 99706,1.7,6.29,4891.0,146.6,172.1261621,43.9662025,2011.0,Radial Velocity,,K
hip 105854 b,,2606.1,184.2,0.02,HIP 105854,2.1,,4780.0,78.6381,321.5962275,-37.8294782,2014.0,Radial Velocity,,K2 III
hip 107773 b,,629.3034,144.3,0.09,HIP 107773,2.42,11.6,4945.0,105.18,327.5005089,-64.7126993,2015.0,Radial Velocity,,K1 III
hip 111909 b,,384.57237247,487.08,,HIP 111909,1.28,4.53,4891.0,88.077,340.0304354,-49.5985391,2025.0,Radial Velocity,,K1 III
hip 111909 c,,257.44100967,893.63,,HIP 111909,1.28,4.53,4891.0,88.077,340.0304354,-49.5985391,2025.0,Radial Velocity,,K1 III
hip 113103 b,1.829,,7.610303,0.17,HIP 113103,0.761,0.742,4930.0,46.2122,343.5723794,-43.0102291,2023.0,Transit,721.0,K
hip 113103 c,3.68209,,14.2456603,,HIP 113103,,0.76,4760.0,46.2122,343.5723794,-43.0102291,2023.0,Transit,1021.0,K
hip 114933 b,,616.58710958,1481.6,0.21,HIP 114933,1.39,5.27,4823.0,101.766,349.2071949,-21.2033101,2021.0,Radial Velocity,,K0 III
hip 116454 b,2.469,9.7,9.1004157,0.215,HIP 116454,0.8,0.758,5048.0,62.4491,353.9543517,0.4447043,2014.0,Transit,753.2,K
hip 12961 b,,114.4188,57.435,0.17,HIP 12961,0.69,0.65,3901.0,23.371,41.6800749,-23.0860048,2010.0,Radial Velocity,,K
hip 18606 b,,244.72787339,674.94,,HIP 18606,1.21,4.83,4860.0,47.0288,59.7181058,-5.4706979,2025.0,Radial Velocity,,K0/1 III
hip 29442 c,1.58,4.5,3.53796,,TOI-469,0.89,0.98,5289.0,68.192,93.0578446,-14.6493167,2023.0,Radial Velocity,1217.0,K
hip 29442 d,1.37,5.1,6.42975,,TOI-469,0.89,0.98,5289.0,68.192,93.0578446,-14.6493167,2023.0,Radial Velocity,998.0,K
hip 34222 b,,263.79757781,159.986,0.305,HIP 34222,0.62,,,22.8386,106.4257786,27.4704132,2021.0,Radial Velocity,,K7 V
hip 35173 b,,12.7,41.516,0.16,HIP 35173,0.79,,4881.0,33.1562,109.0449329,-3.6661273,2019.0,Radial Velocity,,K2 V
hip 5158 b,,305.1168,345.72,0.52,HIP 5158,0.43,0.75,4813.0,51.6026,16.5094891,-22.4536134,2009.0,Radial Velocity,,K
hip 5158 c,,4780.1632,9017.76,0.14,HIP 5158,0.78,0.754089,4813.0,51.6026,16.5094891,-22.4536134,2011.0,Radial Velocity,,K
hip 54373 b,,8.62,7.76,0.2,HIP 54373,0.57,,4021.0,18.7168,166.8643532,-19.2916857,2019.0,Radial Velocity,,K5 V
hip 54373 c,,12.44,15.144,0.2,HIP 54373,0.57,,4021.0,18.7168,166.8643532,-19.2916857,2019.0,Radial Velocity,,K5 V
hip 54597 b,,639.0,3250.0,0.04,HIP 54597,0.69,0.66,4799.0,39.7429,167.6082179,-29.4143018,2023.0,Radial Velocity,,K5 V
hip 57274 c,,130.0,32.03,0.05,HIP 57274,0.73,0.68,4640.0,25.8618,176.1705487,30.9576484,2011.0,Radial Velocity,,K4 V
hip 57274 d,,167.4,431.7,0.27,HIP 57274,0.73,0.68,4640.0,25.8618,176.1705487,30.9576484,2011.0,Radial Velocity,,K4 V
hip 5763 b,,162.09248757,30.014,0.054,HIP 5763,0.72,,,31.9043,18.495343,16.4942738,2021.0,Radial Velocity,,K6 V
hip 65 a b,,937.59380065,0.981,0.009,HIP 65 A,0.74,,,61.7856,0.1856063,-54.8308228,2020.0,Transit,,K4 V
hip 65407 b,,136.03124,28.125,0.14,HIP 65407,0.93,,5460.0,61.7804,201.087663,48.8847322,2016.0,Radial Velocity,,K0
hip 65407 c,,249.17872,67.3,0.12,HIP 65407,0.93,,5460.0,61.7804,201.087663,48.8847322,2016.0,Radial Velocity,,K0
hip 65891 b,,1906.98,1084.5,0.13,HIP 65891,2.5,8.93,5000.0,150.292,202.6050857,-58.6643937,2015.0,Radial Velocity,,K0 III
hip 66074 b,,1589.142035,310.9,0.948,HIP 66074,0.705,0.69,4300.0,35.4438,203.1635632,75.0071038,2023.0,Astrometry,,K
hip 67537 b,,4354.2491759,2550.0,0.589,HIP 67537,2.41,,4985.0,116.046,207.5808445,-39.9008996,2017.0,Radial Velocity,,K1 III
hip 67851 b,,362.32438398,89.11,0.0001,HIP 67851,1.19,5.72,4807.0,64.1181,208.465364,-35.3146536,2015.0,Radial Velocity,,K0 III
hip 67851 c,,1484.25866069,3268.56,0.252,HIP 67851,1.19,5.72,4807.0,64.1181,208.465364,-35.3146536,2015.0,Radial Velocity,,K0 III
hip 74890 b,,610.23054144,812.47,0.0,HIP 74890,1.31,4.62,4824.0,78.6562,229.5714974,-41.4210961,2016.0,Radial Velocity,,K1 III
hip 75092 b,,483.09917864,970.78,0.0,HIP 75092,1.28,4.53,4891.0,81.6696,230.1724206,-25.9910525,2021.0,Radial Velocity,,K0 III
hip 8541 b,,1811.6219199,1585.0,0.122,HIP 8541,1.17,,4670.0,155.121,27.5271962,-54.4651633,2016.0,Radial Velocity,,K2 III/ IV
hip 86221 b,,225.65816897,2.224,0.086,HIP 86221,0.79,,,29.4898,264.294875,27.896391,2021.0,Radial Velocity,,K5 V
hip 90988 b,,543.48657597,452.45,0.0,HIP 90988,1.3,3.94,4884.0,94.0349,278.3892816,-50.211692,2021.0,Radial Velocity,,K1 III
hip 97166 b,2.74,20.0,10.28891,0.16,HIP 97166,0.898,0.836,5198.0,65.9501,296.2446203,74.0628577,2021.0,Transit,757.0,K0 V
hip 97166 c,,8.0,16.432,0.0,HIP 97166,0.9342,0.8418,5216.0,65.9501,296.2446203,74.0628577,2021.0,Radial Velocity,,K
hip 97233 b,,7182.9219982,1054.0,0.633,HIP 97233,1.74,,5020.0,102.275,296.4221207,-0.6968794,2014.0,Radial Velocity,,K0/1 III
hs psc b,,464.02947422,3.986,0.27,HS Psc,0.69,0.65,4203.0,37.6604,24.347379,26.9528036,2024.0,Radial Velocity,,K7 V
iras 04125+2902 b,10.73820351,,8.834978,,IRAS 04125+2902,0.7,1.45,4080.0,159.244,63.9283394,29.166542,2024.0,Transit,854.0,K
k2-102 b,1.3,,9.915615,0.1,K2-102,0.77,0.71,4695.0,188.175,130.0558953,19.7787519,2016.0,Transit,,K
