pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-270 b,1.83,,11.4761013,0.0,Kepler-270,1.155,1.3,6432.0,948.781,282.2001207,44.4222795,2014.0,Transit,1001.0,F
kepler-270 c,1.5,,25.2630268,0.0,Kepler-270,1.155,1.3,6432.0,948.781,282.2001207,44.4222795,2014.0,Transit,769.0,F
kepler-275 b,,,10.30067919,,Kepler-275,1.2,1.44365,6222.0,2034.25,292.4797004,38.5149018,2014.0,Transit,,F
kepler-275 c,3.32,,16.08831829,0.0,Kepler-275,1.339,1.283,6535.0,2034.25,292.4797004,38.5149018,2014.0,Transit,881.0,F
kepler-275 d,3.02,,35.6757453,0.0,Kepler-275,1.08,1.33,6157.0,2034.25,292.4797004,38.5149018,2014.0,Transit,671.0,F
kepler-276 b,2.64,,14.12846178,0.0,Kepler-276,1.099,1.026,6102.0,1144.86,293.568197,39.0363123,2014.0,Transit,793.0,F
kepler-276 c,3.15,,31.8841569,0.0,Kepler-276,1.099,1.026,6102.0,1144.86,293.568197,39.0363123,2013.0,Transit,605.0,F
kepler-279 b,2.47,,12.3097136,0.0,Kepler-279,1.097,1.067,6781.0,1037.4,287.391295,42.194822,2014.0,Transit,941.0,F
kepler-279 d,3.2,,54.4205407,0.0,Kepler-279,1.097,1.067,6781.0,1037.4,287.391295,42.194822,2013.0,Transit,574.0,F
kepler-279 e,4.13,,98.353149,0.0,Kepler-279,1.164,1.697,6366.0,1037.4,287.391295,42.194822,2025.0,Transit,552.0,F
kepler-282 b,1.04,,9.2206889,0.0,Kepler-282,0.968,0.887,6102.0,1337.61,284.6772402,44.7976401,2014.0,Transit,868.0,F
kepler-289 b,3.41,,34.5438464,0.0,Kepler-289,1.158,1.598,6279.0,704.438,297.4653351,42.8828517,2014.0,Transit,750.0,F
kepler-289 c,18.6,,125.86546,0.0,Kepler-289,1.17,1.64,6260.0,704.438,297.4653351,42.8828517,2014.0,Transit,491.0,F
kepler-291 b,2.16,,3.546511,,Kepler-291,,1.016,6002.0,1786.48,287.9163029,42.4372666,2014.0,Transit,,F
kepler-297 d,13.54,,150.0190609,0.0,Kepler-297,1.04,1.04,6150.0,692.14,283.2091605,48.7776156,2023.0,Transit,369.0,F
kepler-31 b,5.7,,20.861145,0.0,Kepler-31,1.208,1.15,6514.0,1664.64,294.0230229,45.8530535,2011.0,Transit,775.0,F
kepler-31 c,5.06,,42.63416177,,Kepler-31,1.08,1.2,6121.0,1664.64,294.0230229,45.8530535,2011.0,Transit,,F
kepler-31 d,,,87.6476068,,Kepler-31,1.11,1.30436,6011.2,1664.64,294.0230229,45.8530535,2014.0,Transit,,F
kepler-312 b,,,1.772451066,,Kepler-312,1.17,1.7477,6158.44,797.72,298.3957687,42.4597712,2014.0,Transit,,F
kepler-312 c,2.43,,19.74732846,0.0,Kepler-312,1.202,1.108,6173.0,797.72,298.3957687,42.4597712,2014.0,Transit,735.0,F
kepler-320 b,1.705,,,,Kepler-320,,1.268,6134.0,826.613,293.2135155,46.1751457,2014.0,Transit,,F
kepler-320 c,1.41,,17.9346563,0.0,Kepler-320,1.084,1.04,6412.0,826.613,293.2135155,46.1751457,2014.0,Transit,777.0,F
kepler-323 b,1.7,,1.67832545,0.0,Kepler-323,1.123,1.378,6277.0,454.883,291.3822988,38.1274595,2014.0,Transit,1915.0,F
kepler-328 b,4.26,,34.9176592,,Kepler-328,1.24,1.36,6299.0,2213.19,295.8092756,40.0084866,2013.0,Transit,,F
kepler-328 c,5.4,,71.3101,0.0,Kepler-328,1.07,0.97,6134.0,2213.19,295.8092756,40.0084866,2013.0,Transit,455.0,F
kepler-335 b,1.69,,6.56225728,0.0,Kepler-335,1.019,0.932,6003.0,1278.97,296.0642944,45.4285986,2014.0,Transit,972.0,F
kepler-336 d,1.66,,20.67879355,0.0,Kepler-336,0.938,0.865,6029.0,768.86,290.2376224,41.3313637,2014.0,Transit,651.0,F
kepler-340 c,3.63,,22.8245485,,Kepler-340,1.65,2.08,7115.0,808.762,295.933471,40.3005515,2014.0,Transit,,F
kepler-341 c,1.73,,8.01041305,0.0,Kepler-341,1.0,1.003,6008.0,1047.03,289.8615609,43.4727412,2014.0,Transit,948.0,F
kepler-342 b,2.103,,15.17026179,,Kepler-342,1.213,1.363,6272.0,781.611,292.6780488,46.7266813,2014.0,Transit,,F
kepler-342 c,1.59,,26.2348478,0.0,Kepler-342,1.2,1.178,6475.0,781.611,292.6780488,46.7266813,2014.0,Transit,723.0,F
kepler-342 d,2.49,,39.459357,,Kepler-342,,1.472,6175.0,781.611,292.6780488,46.7266813,2014.0,Transit,,F
kepler-342 e,0.963,,1.644224613,,Kepler-342,1.213,1.363,6272.0,781.611,292.6780488,46.7266813,2016.0,Transit,,F
kepler-343 b,1.65,,8.968574,0.0,Kepler-343,1.05,1.06,6111.0,927.193,291.960662,42.4329567,2014.0,Transit,947.0,F
kepler-343 c,1.53,,23.2218189,0.0,Kepler-343,1.022,1.047,6122.0,927.193,291.960662,42.4329567,2014.0,Transit,689.0,F
kepler-346 c,3.3,,23.85163032,0.0,Kepler-346,1.065,1.001,6032.0,984.105,288.0119248,46.1176003,2014.0,Transit,654.0,F
kepler-347 b,1.99,,12.7983044,0.0,Kepler-347,1.074,0.998,6092.0,1298.88,289.1995995,49.3056404,2014.0,Transit,811.0,F
kepler-347 c,1.64,,27.3216332,0.0,Kepler-347,1.074,0.998,6092.0,1298.88,289.1995995,49.3056404,2014.0,Transit,629.0,F
kepler-347 d,1.72,,85.520888,0.0,Kepler-347,1.074,0.998,6092.0,1298.88,289.1995995,49.3056404,2023.0,Transit,430.0,F
kepler-348 b,1.33,,7.05675289,0.0,Kepler-348,1.198,1.186,6395.0,570.783,297.2550814,40.5483883,2014.0,Transit,1110.0,F
kepler-348 c,1.22,,17.2654644,,Kepler-348,1.27,1.39,6412.0,570.783,297.2550814,40.5483883,2014.0,Transit,,F
kepler-350 b,1.81,,11.1895709,0.0,Kepler-350,1.111,1.465,6188.0,956.859,285.4195845,39.7061009,2014.0,Transit,1037.0,F
kepler-350 c,3.191,,,,Kepler-350,,1.421,6186.0,956.859,285.4195845,39.7061009,2013.0,Transit,,F
kepler-350 d,2.8,,26.13617,0.0,Kepler-350,1.13,1.33,6234.0,956.859,285.4195845,39.7061009,2013.0,Transit,747.0,F
kepler-356 b,1.45,,4.612661,0.0,Kepler-356,1.13,1.19,6310.0,707.559,292.4210998,37.6827919,2014.0,Transit,1280.0,F
kepler-356 c,,,13.1213300057,,Kepler-356,1.11,1.56422,6018.64,707.559,292.4210998,37.6827919,2014.0,Transit,,F
kepler-359 b,4.37,,25.5638576,,Kepler-359,1.14,1.19,6090.0,1443.21,293.2936129,42.1963497,2014.0,Transit,,F
kepler-359 d,30.34,,77.085964,0.0,Kepler-359,1.093,1.033,6210.0,1443.21,293.2936129,42.1963497,2014.0,Transit,460.0,F
kepler-361 b,,,8.486423685,,Kepler-361,1.19,1.46815,6203.43,930.32,296.8034146,46.7411011,2014.0,Transit,,F
kepler-361 c,2.52,,55.188023,,Kepler-361,,1.343,6169.0,930.32,296.8034146,46.7411011,2014.0,Transit,,F
kepler-364 b,1.45,,25.7457529,0.0,Kepler-364,1.195,1.173,6484.0,891.462,281.5699998,47.3986233,2014.0,Transit,728.0,F
kepler-364 c,2.675,,,,Kepler-364,,1.319,6090.0,891.462,281.5699998,47.3986233,2014.0,Transit,,F
kepler-365 b,1.83,,10.66487537,0.0,Kepler-365,1.035,1.03,6011.0,1038.99,295.626564,49.130411,2014.0,Transit,868.0,F
kepler-365 c,1.6,,17.7838298,0.0,Kepler-365,1.037,1.021,6014.0,1038.99,295.626564,49.130411,2014.0,Transit,729.0,F
kepler-366 b,1.46,,3.281959,,Kepler-366,,1.048,6209.0,1856.28,296.8520316,49.0844359,2014.0,Transit,,F
kepler-366 c,1.79,,12.51618164,0.0,Kepler-366,1.093,1.033,6210.0,1856.28,296.8520316,49.0844359,2014.0,Transit,844.0,F
kepler-372 b,1.43,,6.84976206,0.0,Kepler-372,1.181,1.159,6517.0,1493.95,291.2562253,49.2589288,2014.0,Transit,1132.0,F
kepler-372 c,2.5,,20.05414,0.0,Kepler-372,1.202,1.303,6502.0,1493.95,291.2562253,49.2589288,2014.0,Transit,834.0,F
kepler-372 d,2.44,,30.0904877,0.0,Kepler-372,1.181,1.159,6517.0,1493.95,291.2562253,49.2589288,2014.0,Transit,692.0,F
kepler-374 c,1.19,,3.282784,0.0,Kepler-374,1.03,0.97,6022.0,1265.61,294.1378921,42.3704075,2014.0,Transit,1245.0,F
kepler-379 b,,,20.0987535473,,Kepler-379,1.12,1.26033,6039.0,731.274,295.7010981,38.9458209,2014.0,Transit,,F
kepler-379 c,,,62.78416835,,Kepler-379,1.12,1.26033,6039.0,731.274,295.7010981,38.9458209,2014.0,Transit,,F
kepler-380 b,1.07,,3.930871,0.0,Kepler-380,0.987,1.097,6043.0,813.713,282.3947017,48.7591334,2014.0,Transit,1266.0,F
kepler-380 c,1.27,,7.630004,,Kepler-380,,1.224,6045.0,813.713,282.3947017,48.7591334,2014.0,Transit,,F
kepler-381 b,1.31,,5.62902579,0.0,Kepler-381,1.274,2.058,6550.0,267.323,285.1828685,43.8310283,2014.0,Transit,1599.0,F
kepler-381 c,1.41,,13.39152873,0.0,Kepler-381,1.274,2.058,6550.0,267.323,285.1828685,43.8310283,2014.0,Transit,1198.0,F
kepler-381 d,0.923,,8.2563025,,Kepler-381,1.144,1.449,6346.0,267.323,285.1828685,43.8310283,2021.0,Transit,,F
kepler-385 b,3.21,,10.04377084,0.0,Kepler-385,1.09,1.153,6308.0,1432.61,294.3385109,50.3365178,2014.0,Transit,975.0,F
kepler-39 b,14.77,,21.08719422,0.0,Kepler-39,1.066,1.522,6266.0,1057.41,296.9603348,46.0342954,2011.0,Transit,873.0,F
kepler-393 b,1.442,,,,Kepler-393,,1.53,6330.0,881.404,290.995205,45.192188,2014.0,Transit,,F
kepler-393 c,1.4,,14.6134251,0.0,Kepler-393,1.315,1.604,6735.0,881.404,290.995205,45.192188,2014.0,Transit,1052.0,F
kepler-394 b,1.72,,8.00505342,0.0,Kepler-394,1.145,1.154,6426.0,1058.72,296.3019792,50.6723115,2014.0,Transit,1063.0,F
kepler-394 c,1.81,,12.13065293,0.0,Kepler-394,1.145,1.154,6426.0,1058.72,296.3019792,50.6723115,2014.0,Transit,926.0,F
kepler-394 d,1.5,,5.61357629,0.0,Kepler-394,1.145,1.154,6426.0,1058.72,296.3019792,50.6723115,2021.0,Transit,1197.0,F
kepler-40 b,16.14096,657.9081,6.8731697,0.15,Kepler-40,1.46,2.48,6510.0,2305.01,296.8136883,47.5265446,2010.0,Transit,,F
kepler-401 b,1.84,,14.3832267,0.0,Kepler-401,1.077,1.291,6115.0,965.56,290.0827494,50.8634361,2014.0,Transit,889.0,F
kepler-401 c,2.46,,47.3183002,0.0,Kepler-401,1.051,1.373,6347.0,965.56,290.0827494,50.8634361,2014.0,Transit,643.0,F
kepler-401 d,2.909,,184.256405,,Kepler-401,1.173,1.689,6045.0,965.56,290.0827494,50.8634361,2016.0,Transit,,F
kepler-402 b,1.37,,4.02875481,,Kepler-402,1.15,1.24,6199.0,625.339,288.3701976,43.3546109,2014.0,Transit,,F
kepler-402 c,,,6.12480953,,Kepler-402,1.2,1.08729,6223.39,625.339,288.3701976,43.3546109,2014.0,Transit,,F
kepler-402 d,1.13,,8.9211602,,Kepler-402,1.072,1.09,6119.0,625.339,288.3701976,43.3546109,2014.0,Transit,,F
kepler-402 e,,,11.2426810578,,Kepler-402,1.2,1.08729,6223.39,625.339,288.3701976,43.3546109,2014.0,Transit,,F
kepler-403 b,1.774,,7.03144308,,Kepler-403,1.299,1.803,6094.0,840.269,289.9214256,46.7445267,2014.0,Transit,,F
kepler-403 c,,,54.2811949,,Kepler-403,1.15,1.87262,6111.03,840.269,289.9214256,46.7445267,2014.0,Transit,,F
kepler-403 d,1.46,,13.61165024,0.0,Kepler-403,1.282,1.499,6170.0,840.269,289.9214256,46.7445267,2016.0,Transit,958.0,F
kepler-408 b,0.7,,2.465026158,0.0,Kepler-408,1.079,1.225,6104.0,88.7832,284.7862158,48.4232622,2014.0,Transit,1558.0,F
kepler-410 a b,2.71,,17.834381,0.0,Kepler-410 A,1.17,1.36,6170.0,147.527,283.1510448,45.1400838,2013.0,Transit,845.0,F
kepler-418 b,13.4508,349.613,86.679,,Kepler-418,1.29,1.6,6029.0,1002.53,294.4335228,38.3554729,2014.0,Transit,,F
kepler-419 b,9.3,,69.73297,0.0,Kepler-419,1.313,1.39,6293.0,1011.36,295.4179125,51.1847629,2014.0,Transit,543.0,F
kepler-419 c,,2320.1,675.47,0.184,Kepler-419,1.39,1.74,6430.0,1011.36,295.4179125,51.1847629,2014.0,Transit Timing Variations,,F
kepler-43 b,,,3.024092505,,Kepler-43,1.12,1.36388,6041.0,1005.84,285.2408288,46.6682411,2011.0,Transit,,F
kepler-430 b,2.53,,35.96826,0.0,Kepler-430,1.1,1.16,6242.0,917.477,292.8085984,49.5794242,2015.0,Transit,631.0,F
kepler-431 d,1.82,,11.92163,0.0,Kepler-431,1.21,1.79,6306.0,486.546,281.1123072,43.2277663,2015.0,Transit,1128.0,F
kepler-433 b,16.25,896.24,5.33408384,0.119,Kepler-433,1.46,2.26,6360.0,1878.31,297.5936232,40.9772546,2015.0,Transit,1776.0,F
kepler-435 b,,,8.6001545,0.114,Kepler-435,1.538,3.21,6161.0,1418.77,292.2873012,43.1972542,2015.0,Transit,,F
kepler-450 b,,,28.45490735,,Kepler-450,1.19,1.64162,6197.21,455.982,295.4865821,51.0135237,2015.0,Transit,,F
kepler-450 c,2.55,,15.41308581,,Kepler-450,1.3,1.56,6263.0,455.982,295.4865821,51.0135237,2015.0,Transit,,F
kepler-450 d,0.91,,7.5144704,,Kepler-450,1.334,1.611,6298.0,455.982,295.4865821,51.0135237,2015.0,Transit,,F
kepler-457 d,,,10.692115,,KOI-7892,1.15,1.25604,6116.46,1072.3,282.3775397,44.694569,2021.0,Transit,,F
kepler-458 c,7.251,,,,KIC 9663113,,2.224,6218.0,1594.74,297.0454037,46.3286653,2016.0,Transit,,F
kepler-460 c,6.1,,220.1303357,0.0,KIC 5437945,1.031,1.393,6340.0,1274.01,288.4749028,40.6512848,2016.0,Transit,389.0,F
kepler-465 b,2.8,,9.940672466,0.0,Kepler-465,1.14,1.215,6522.0,553.077,284.5557853,46.0638865,2016.0,Transit,1032.0,F
kepler-471 b,,,5.014234733,,Kepler-471,1.41,1.69675,6669.0,1249.41,299.0975167,43.4975851,2016.0,Transit,,F
kepler-480 b,2.86,,4.919584997,0.0,Kepler-480,1.224,1.378,6236.0,847.508,294.4639165,49.7650473,2016.0,Transit,1312.0,F
kepler-483 b,,,30.2289452587,,Kepler-483,1.16,1.46843,6131.93,860.355,291.6467764,41.8846843,2016.0,Transit,,F
kepler-493 b,,,3.003879547,,Kepler-493,1.13,1.50633,6052.0,1745.77,295.3075252,38.8815716,2016.0,Transit,,F
kepler-5 b,15.28,,3.548465405,0.0,Kepler-5,1.319,1.746,6290.0,899.777,299.4070341,44.0350387,2009.0,Transit,1640.0,F
kepler-50 b,,,7.8128315,,Kepler-50,1.178,1.6202,6173.0,250.11,288.1009312,50.0336844,2012.0,Transit,,F
kepler-50 c,2.17,,9.37647,,Kepler-50,1.24,1.58,6225.0,250.11,288.1009312,50.0336844,2012.0,Transit,,F
kepler-501 b,4.0,,5.640662,0.0,Kepler-501,1.11,1.02,6215.0,1125.24,297.2014919,41.7301534,2016.0,Transit,1094.0,F
kepler-502 b,4.14,,4.286866229,0.0,Kepler-502,1.107,1.049,6228.0,1591.04,291.080133,43.8601911,2016.0,Transit,1217.0,F
kepler-506 b,2.67,,6.8834055,0.0,Kepler-506,1.18,1.188,6184.0,228.439,284.6351885,40.7198296,2016.0,Transit,1086.0,F
kepler-507 b,1.29,,3.568065,0.0,Kepler-507,1.156,1.18,6040.0,391.644,297.0188074,50.409046,2016.0,Transit,1320.0,F
kepler-51 c,6.1,,85.3165776,0.0,Kepler-51,1.053,0.972,6046.0,783.831,296.4797624,49.9376486,2012.0,Transit,423.0,F
kepler-511 b,,,296.63730555,,Kepler-511,1.12,1.62825,6023.54,651.999,282.9455384,47.5749181,2016.0,Transit,,F
kepler-512 b,2.329,,34.43587975,,Kepler-512,1.1,1.134,6051.0,467.375,298.2689217,48.9167391,2016.0,Transit,,F
kepler-516 b,7.61,,24.85466504,0.0,Kepler-516,1.7,2.527,6967.0,687.094,295.6087625,38.7357368,2016.0,Transit,1095.0,F
kepler-520 b,1.8,,19.67423,0.0,Kepler-520,1.139,1.086,6141.0,623.901,293.1802903,41.6177408,2016.0,Transit,731.0,F
kepler-520 c,1.15,,5.211058,0.0,Kepler-520,1.139,1.086,6141.0,623.901,293.1802903,41.6177408,2016.0,Transit,1143.0,F
kepler-521 b,3.02,,22.20809549,0.0,Kepler-521,1.324,1.403,6336.0,830.638,298.8163801,43.9980203,2016.0,Transit,803.0,F
kepler-522 b,5.899,,38.58422849,,Kepler-522,1.403,1.672,6338.0,639.239,288.153973,44.0688154,2016.0,Transit,,F
kepler-527 b,2.18,,13.28535633,0.0,Kepler-527,1.122,1.104,6513.0,750.04,290.957913,47.4062673,2016.0,Transit,893.0,F
kepler-529 c,1.57,,12.8345022,0.0,Kepler-529,0.977,0.886,6248.0,799.008,285.8884067,47.880364,2016.0,Transit,795.0,F
kepler-529 d,2.44,,35.8656484,0.0,Kepler-529,1.005,1.189,6078.0,799.008,285.8884067,47.880364,2021.0,Transit,633.0,F
kepler-53 c,3.57,,38.5575914,0.0,Kepler-53,1.019,0.945,6079.0,1366.07,290.4617926,40.5624966,2012.0,Transit,550.0,F
kepler-535 b,,,4.9033133795,,Kepler-535,1.11,1.36163,6017.92,685.599,296.5666587,49.6961742,2016.0,Transit,,F
kepler-541 b,3.347,,,,Kepler-541,,2.136,6178.0,1060.68,294.1496529,38.458207,2016.0,Transit,,F
kepler-544 b,,,21.416115178,,Kepler-544,1.21,1.57028,6244.51,963.18,294.0290734,39.0517893,2016.0,Transit,,F
kepler-552 b,3.86,,5.263415765,0.0,Kepler-552,1.095,1.025,6091.0,843.689,290.7476903,48.2419838,2016.0,Transit,1100.0,F
kepler-58 e,1.69200003,,4.458169937,,Kepler-58,1.017,1.083,6100.0,969.252,296.3586251,39.1152033,2023.0,Transit,,F
kepler-584 b,5.371,,,,Kepler-584,,1.566,6519.0,1848.84,288.230615,42.4136181,2016.0,Transit,,F
kepler-59 b,1.23,,11.86817,0.0,Kepler-59,1.14,1.06,6314.0,1163.22,287.0394932,46.6401677,2012.0,Transit,880.0,F
kepler-592 b,2.17,,2.820192408,0.0,Kepler-592,1.045,0.967,6091.0,1153.13,285.7907395,48.6832431,2016.0,Transit,1326.0,F
kepler-606 b,2.8,,24.31574009,0.0,Kepler-606,1.104,1.047,6242.0,1215.11,292.42737,44.3812406,2016.0,Transit,683.0,F
kepler-608 b,4.03,,6.412515037,0.0,Kepler-608,1.038,1.108,6026.0,946.683,293.882901,44.6380717,2016.0,Transit,1069.0,F
kepler-616 b,2.48,,9.99761851,0.0,Kepler-616,1.061,0.977,6004.0,945.775,294.989137,46.8383058,2016.0,Transit,860.0,F
kepler-616 c,3.37,,90.4113556,0.0,Kepler-616,1.061,0.977,6004.0,945.775,294.989137,46.8383058,2016.0,Transit,413.0,F
kepler-616 d,2.44,,51.0674355,0.0,Kepler-616,1.061,0.977,6004.0,945.775,294.989137,46.8383058,2021.0,Transit,499.0,F
kepler-618 b,2.39,,3.595769645,0.0,Kepler-618,1.052,1.011,6108.0,1221.96,286.2498525,48.0609256,2016.0,Transit,1252.0,F
kepler-619 b,3.0,,5.404283,0.0,Kepler-619,1.07,0.98,6119.0,900.678,290.8490899,48.4159782,2016.0,Transit,1072.0,F
kepler-619 d,9.0,,11.678907,0.0,Kepler-619,1.07,0.98,6119.0,900.678,290.8490899,48.4159782,2023.0,Transit,832.0,F
kepler-620 b,,,12.91387805,,Kepler-620,1.16,1.30709,6142.88,1355.28,291.1593939,51.3348228,2016.0,Transit,,F
kepler-624 b,,,14.5865586183,,Kepler-624,1.18,1.22089,6176.34,748.188,295.1933631,39.5396946,2016.0,Transit,,F
kepler-625 b,,,7.75192755,,Kepler-625,1.13,1.45378,6049.15,760.708,292.1504723,39.6375254,2016.0,Transit,,F
kepler-627 b,3.36,,40.6994443,0.0,Kepler-627,1.012,1.362,6419.0,984.307,292.1042198,39.7678585,2016.0,Transit,685.0,F
kepler-630 b,4.79,,161.4743937,0.0,Kepler-630,0.974,1.569,6036.0,839.784,293.4270647,39.9423967,2016.0,Transit,440.0,F
kepler-631 b,2.7,,17.97988,0.0,Kepler-631,1.18,1.11,6433.0,761.966,296.885724,40.2281717,2016.0,Transit,795.0,F
kepler-633 b,2.18,,8.50340718,0.0,Kepler-633,1.03,1.549,6282.0,680.54,295.2173259,40.5921599,2016.0,Transit,1201.0,F
kepler-633 c,2.45,,23.783247,0.0,Kepler-633,1.03,1.549,6282.0,680.54,295.2173259,40.5921599,2021.0,Transit,853.0,F
kepler-634 b,1.61,,5.16950177,0.0,Kepler-634,1.028,1.089,6458.0,888.027,291.19509,40.7027352,2016.0,Transit,1222.0,F
kepler-635 b,2.5,,23.44955,0.0,Kepler-635,1.13,1.26,6288.0,1141.08,289.7732613,40.8007019,2016.0,Transit,762.0,F
kepler-637 b,2.286,,,,Kepler-637,,1.261,6281.0,786.091,292.4172566,41.4168384,2016.0,Transit,,F
kepler-642 b,1.99,,4.41745855,0.0,Kepler-642,1.177,1.155,6528.0,781.582,293.8345542,42.624948,2016.0,Transit,1311.0,F
kepler-644 b,2.8,,3.173905,0.0,Kepler-644,1.22,1.52,6344.0,1318.05,295.4757022,43.4931119,2016.0,Transit,1625.0,F
kepler-645 b,2.18,,3.275822621,0.0,Kepler-645,1.07,1.273,6449.0,1173.57,290.3227098,44.0358625,2016.0,Transit,1527.0,F
kepler-65 b,,,2.1549078275,,Kepler-65,1.167,1.5092,6149.0,303.728,288.6887221,41.1511076,2012.0,Transit,,F
kepler-65 d,1.607,,,,Kepler-65,,1.453,6220.0,303.728,288.6887221,41.1511076,2012.0,Transit,,F
kepler-655 b,,,46.40626,,Kepler-655,1.22,1.23362,6261.79,752.562,297.2590664,46.843165,2016.0,Transit,,F
kepler-664 b,2.308,,,,Kepler-664,,0.878,6025.0,1210.12,288.7549029,48.226203,2016.0,Transit,,F
kepler-666 b,2.21,,4.49876092,0.0,Kepler-666,1.048,0.969,6075.0,1508.71,298.4568899,48.7915925,2016.0,Transit,1133.0,F
kepler-669 b,4.0,,4.125573,0.0,Kepler-669,1.06,0.99,6098.0,2063.41,291.9361615,49.2539473,2016.0,Transit,1186.0,F
kepler-696 b,6.21,,4.190425659,0.0,Kepler-696,1.163,1.135,6073.0,1416.44,293.4965906,41.1375635,2016.0,Transit,1234.0,F
kepler-714 b,13.16,,,,Kepler-714,,1.581,6217.0,2083.37,282.6994685,43.2727437,2016.0,Transit,,F
kepler-715 b,3.1,,10.006563,0.0,Kepler-715,1.05,0.95,6040.0,1327.44,283.6307971,43.3793638,2016.0,Transit,854.0,F
kepler-717 b,2.73,,4.40840023,0.0,Kepler-717,0.968,0.961,6007.0,2805.48,292.9655071,43.346345,2016.0,Transit,1139.0,F
kepler-722 b,2.692,,,,Kepler-722,,0.944,6084.0,1239.5,290.2632874,44.5564051,2016.0,Transit,,F
kepler-729 b,3.97,,3.166353714,0.0,Kepler-729,1.072,0.998,6007.0,1921.15,286.3600604,45.4142664,2016.0,Transit,1274.0,F
kepler-730 b,10.3,,6.491684259,0.0,Kepler-730,1.157,1.13,6116.0,1935.04,285.5547895,45.578842,2016.0,Transit,1073.0,F
kepler-730 c,1.23,,2.85188338,0.0,Kepler-730,1.159,1.107,6123.0,1935.04,285.5547895,45.578842,2018.0,Transit,1398.0,F
kepler-731 b,13.75,,3.855603551,0.0,Kepler-731,1.149,1.047,6028.0,1257.16,296.3931945,45.568533,2016.0,Transit,1211.0,F
kepler-74 b,14.8,216.12,7.340718,0.287,Kepler-74,1.4,1.51,6050.0,1177.55,293.0925275,41.3555095,2013.0,Transit,1250.0,F8 V
kepler-750 b,3.07,,9.42887179,,Kepler-750,1.15,1.23,6160.0,1296.02,289.0968274,44.004364,2016.0,Transit,,F
kepler-750 c,1.62,,4.08899022,,Kepler-750,1.15,1.23,6160.0,1296.02,289.0968274,44.004364,2016.0,Transit,,F
kepler-758 b,2.34,,12.1097104,0.0,Kepler-758,1.261,1.351,6692.0,1502.32,293.0846115,41.1354049,2016.0,Transit,1028.0,F
kepler-758 c,1.65,,4.75793986,0.0,Kepler-758,1.261,1.351,6692.0,1502.32,293.0846115,41.1354049,2016.0,Transit,1404.0,F
kepler-758 d,,,20.4971697,,Kepler-758,1.3,1.53467,6442.0,1502.32,293.0846115,41.1354049,2016.0,Transit,,F
kepler-758 e,1.47,,8.1934719,0.0,Kepler-758,1.261,1.351,6692.0,1502.32,293.0846115,41.1354049,2016.0,Transit,1171.0,F
kepler-76 b,10.7011777,,1.54493336287,,Kepler-76,,1.4874,6136.25,822.96,294.1921185,39.6189727,2013.0,Orbital Brightness Modulation,1991.47,F
kepler-761 b,2.6,,10.12824,0.0,Kepler-761,1.07,1.07,6149.0,830.707,290.503599,44.1436249,2016.0,Transit,916.0,F
kepler-765 b,2.29,,27.6655226,0.0,Kepler-765,0.939,1.017,6036.0,1076.28,283.1846044,47.1557114,2016.0,Transit,641.0,F
kepler-769 b,2.35,,7.42608998,0.0,Kepler-769,1.07,1.009,6225.0,1169.57,292.7130925,38.3581685,2016.0,Transit,999.0,F
kepler-769 c,2.2,,15.98467,0.0,Kepler-769,1.1,1.02,6215.0,1169.57,292.7130925,38.3581685,2016.0,Transit,773.0,F
kepler-774 b,3.51,,11.08956602,0.0,Kepler-774,1.497,2.867,6353.0,917.804,291.0318604,38.211894,2016.0,Transit,1422.0,F
kepler-782 b,3.73,,158.6853308,0.0,Kepler-782,0.976,1.186,6126.0,446.844,288.868246,47.75947,2016.0,Transit,390.0,F
kepler-788 b,2.16,,8.39846269,0.0,Kepler-788,1.084,1.031,6297.0,1775.8,290.0004154,38.5398551,2016.0,Transit,978.0,F
kepler-79 b,2.73,,13.48458665,0.0,Kepler-79,1.084,1.037,6388.0,1020.72,300.5171067,44.3815508,2012.0,Transit,850.0,F
kepler-79 c,3.72,5.9,27.4029,0.03,Kepler-79,1.165,1.302,6174.0,1020.72,300.5171067,44.3815508,2012.0,Transit,,F
kepler-79 d,7.15,,52.09081602,,Kepler-79,1.18,1.31,6223.0,1020.72,300.5171067,44.3815508,2014.0,Transit,,F
kepler-79 e,2.85,,81.0634942,,Kepler-79,1.18,1.31,6223.0,1020.72,300.5171067,44.3815508,2014.0,Transit,,F
kepler-791 b,3.05,,14.5539759,,Kepler-791,1.3,1.47,6383.0,1266.34,293.5958044,39.0294267,2016.0,Transit,,F
kepler-794 b,1.79,,11.13127,0.0,Kepler-794,1.05,1.16,6117.0,931.192,288.1336793,38.9968923,2016.0,Transit,924.0,F
kepler-798 b,2.07,,13.7199,0.0,Kepler-798,1.16,1.11,6382.0,972.274,292.4782785,42.1422821,2016.0,Transit,862.0,F
kepler-8 b,14.83,,3.522498573,0.0,Kepler-8,1.132,1.451,6225.0,1021.87,281.2881335,42.4510975,2010.0,Transit,1521.0,F
kepler-805 b,,,30.86396918,,Kepler-805,1.15,1.66924,6099.13,638.49,293.2300178,45.053364,2016.0,Transit,,F
